75.000000,0.110000,1.850000
80.000000,0.210000,3.280000
85.000000,0.990000,2.900000
80.000000,0.060000,2.800000
80.000000,2.080000,3.420000
85.000000,0.310000,2.080000
81.000000,0.490000,1.750000
87.000000,0.990000,2.110000
79.000000,0.220000,2.570000
84.000000,1.290000,1.520000
87.000000,0.280000,2.320000
87.000000,0.620000,3.210000
81.000000,0.100000,2.430000
84.000000,0.200000,2.290000
87.000000,0.340000,2.320000
75.000000,0.360000,1.060000
80.000000,0.330000,1.820000
79.000000,0.500000,3.720000
79.000000,0.550000,3.720000
79.000000,0.260000,2.430000
