82.000000,0.220000,1.570000
82.000000,0.560000,1.710000
74.000000,0.290000,1.400000
80.000000,0.080000,0.540000
69.000000,0.140000,0.530000
60.000000,0.090000,1.020000
63.000000,0.080000,0.190000
55.000000,-0.040000,0.000000
54.000000,0.090000,0.000000
46.000000,-0.170000,0.000000
44.000000,-0.290000,0.000000
35.000000,-0.360000,0.000000
35.000000,-0.610000,0.000000
28.000000,-0.760000,0.000000
30.000000,-1.040000,0.000000
54.000000,0.150000,0.000000
50.000000,0.380000,0.000000
60.000000,0.260000,-0.440000
67.000000,0.340000,-1.330000
66.000000,0.320000,0.350000
81.000000,0.260000,2.080000
73.000000,0.240000,-0.210000
73.000000,0.380000,-1.430000
67.000000,0.370000,-0.390000
67.000000,0.260000,0.620000
71.000000,0.240000,0.000000
76.000000,0.230000,-0.120000
80.000000,0.110000,0.440000
74.000000,0.070000,0.770000
71.000000,0.080000,1.020000
59.000000,0.060000,0.120000
71.000000,0.380000,1.420000
53.000000,0.010000,0.300000
46.000000,-0.060000,0.000000
38.000000,-0.190000,0.000000
35.000000,-0.170000,0.000000
30.000000,-0.300000,0.000000
29.000000,-0.410000,0.000000
26.000000,-0.500000,0.000000
35.000000,-0.660000,0.000000
63.000000,0.240000,-0.400000
58.000000,0.300000,-0.950000
45.000000,0.010000,0.000000
80.000000,0.200000,0.430000
73.000000,0.200000,1.130000
65.000000,0.240000,1.200000
52.000000,-0.050000,0.000000
50.000000,-0.040000,0.000000
43.000000,-0.170000,0.000000
39.000000,-0.260000,0.000000
43.000000,-0.130000,0.000000
42.000000,-0.040000,0.320000
47.000000,-0.020000,0.000000
50.000000,0.060000,0.000000
52.000000,0.020000,0.000000
59.000000,0.110000,0.000000
58.000000,0.080000,0.000000
60.000000,0.040000,0.080000
65.000000,0.080000,1.020000
66.000000,0.090000,0.450000
64.000000,0.090000,0.470000
63.000000,0.050000,0.330000
60.000000,0.040000,0.000000
56.000000,0.130000,0.240000
59.000000,0.080000,0.290000
69.000000,0.190000,-1.060000
62.000000,0.140000,0.000000
67.000000,0.130000,0.430000
69.000000,0.170000,0.900000
61.000000,0.110000,0.000000
60.000000,0.210000,0.000000
55.000000,0.010000,0.000000
51.000000,-0.110000,0.000000
41.000000,-0.300000,0.000000
42.000000,-0.390000,0.000000
35.000000,-0.670000,0.000000
30.000000,-0.680000,0.000000
66.000000,0.160000,0.000000
45.000000,-0.020000,0.000000
51.000000,0.120000,0.190000
56.000000,0.080000,0.060000
58.000000,0.120000,0.640000
69.000000,0.140000,0.400000
73.000000,0.110000,0.680000
71.000000,0.150000,0.760000
43.000000,0.000000,0.000000
54.000000,-0.070000,0.000000
28.000000,-2.420000,0.000000
24.000000,-2.170000,0.000000
67.000000,-0.020000,0.130000
60.000000,-0.140000,-0.570000
51.000000,-0.270000,0.000000
47.000000,-0.500000,0.000000
36.000000,-0.430000,0.000000
27.000000,-0.780000,0.000000
26.000000,-1.200000,0.000000
21.000000,-1.140000,0.000000
17.000000,-1.200000,0.000000
18.000000,-1.350000,0.000000
14.000000,-1.650000,0.000000
18.000000,-1.500000,0.520000
35.000000,-1.990000,0.000000
79.000000,1.020000,-0.340000
84.000000,0.770000,0.990000
81.000000,0.450000,-0.130000
76.000000,0.080000,-1.100000
71.000000,-0.020000,-0.270000
77.000000,0.050000,0.340000
79.000000,0.200000,0.500000
84.000000,0.200000,0.350000
79.000000,0.060000,-0.580000
68.000000,0.020000,0.550000
67.000000,0.030000,1.080000
58.000000,-0.010000,0.200000
50.000000,-0.090000,0.000000
43.000000,-0.140000,0.000000
42.000000,-0.190000,0.000000
73.000000,-0.090000,-1.300000
31.000000,-0.380000,0.000000
22.000000,-0.490000,0.000000
19.000000,-0.550000,0.000000
18.000000,-0.720000,0.000000
21.000000,-1.060000,0.000000
17.000000,-0.950000,0.000000
21.000000,-1.160000,0.000000
43.000000,-1.240000,0.000000
84.000000,0.440000,1.010000
22.000000,-0.580000,0.000000
67.000000,-0.290000,-1.270000
56.000000,-0.610000,0.000000
50.000000,-0.990000,0.000000
23.000000,-0.770000,0.000000
19.000000,-1.070000,0.000000
21.000000,-0.740000,0.000000
35.000000,-1.120000,0.000000
72.000000,1.260000,-1.730000
68.000000,1.230000,1.180000
77.000000,0.850000,0.960000
80.000000,0.510000,0.210000
25.000000,-0.760000,0.000000
80.000000,0.280000,0.180000
58.000000,-0.270000,0.000000
56.000000,-0.490000,0.000000
46.000000,-0.950000,0.000000
45.000000,-1.070000,0.000000
37.000000,-1.150000,0.000000
33.000000,-1.450000,0.000000
26.000000,-1.800000,0.000000
81.000000,0.110000,1.200000
19.000000,-2.190000,0.000000
28.000000,-0.610000,0.000000
35.000000,-0.370000,0.000000
42.000000,-1.200000,0.000000
32.000000,-1.860000,0.000000
32.000000,-2.260000,0.000000
24.000000,-2.350000,0.000000
21.000000,-2.380000,0.000000
21.000000,-2.870000,0.000000
13.000000,-3.010000,0.000000
17.000000,-2.950000,0.350000
32.000000,-3.530000,0.000000
35.000000,-0.460000,0.000000
80.000000,0.290000,0.150000
79.000000,0.340000,0.770000
81.000000,0.280000,0.310000
80.000000,0.100000,0.260000
73.000000,0.030000,-0.080000
66.000000,-0.010000,0.130000
58.000000,-0.140000,0.550000
52.000000,-0.210000,0.000000
45.000000,-0.300000,0.000000
38.000000,-3.270000,0.000000
50.000000,-0.090000,0.000000
32.000000,-0.560000,0.000000
29.000000,-1.910000,0.000000
35.000000,-1.500000,0.000000
42.000000,-1.140000,0.000000
50.000000,-0.990000,0.000000
54.000000,-0.330000,0.000000
65.000000,-0.470000,-1.630000
75.000000,-0.100000,-0.330000
76.000000,-0.260000,-0.190000
81.000000,0.150000,0.100000
86.000000,0.070000,0.360000
81.000000,0.510000,1.620000
18.000000,-3.620000,0.500000
21.000000,-3.390000,0.630000
18.000000,-3.310000,0.000000
17.000000,-3.280000,0.000000
21.000000,-3.100000,0.000000
19.000000,-2.820000,0.000000
24.000000,-2.140000,0.000000
19.000000,-2.040000,0.000000
13.000000,-2.550000,0.000000
14.000000,-2.690000,0.000000
21.000000,-1.930000,0.000000
18.000000,-1.960000,0.000000
21.000000,-1.910000,0.000000
23.000000,-1.500000,0.000000
26.000000,-1.670000,0.000000
30.000000,-1.500000,0.000000
35.000000,-1.180000,0.000000
41.000000,-0.870000,0.000000
52.000000,-0.750000,0.000000
26.000000,-2.320000,0.000000
56.000000,-0.350000,0.000000
75.000000,-0.130000,0.090000
78.000000,0.160000,0.000000
80.000000,0.200000,0.590000
81.000000,0.410000,0.750000
61.000000,-0.170000,-1.070000
15.000000,-2.680000,0.980000
17.000000,-2.790000,0.000000
63.000000,-0.170000,-0.680000
28.000000,-2.090000,0.000000
35.000000,-1.540000,0.000000
43.000000,-1.130000,0.000000
61.000000,0.050000,-0.680000
15.000000,-3.080000,0.440000
17.000000,-2.940000,0.000000
15.000000,-2.730000,0.000000
17.000000,-2.550000,0.000000
22.000000,-2.470000,0.000000
52.000000,0.010000,0.000000
22.000000,-2.020000,0.000000
43.000000,-1.150000,0.000000
45.000000,-0.690000,0.000000
54.000000,-0.310000,0.000000
63.000000,-0.140000,-0.460000
69.000000,-0.140000,-2.630000
72.000000,0.050000,-1.520000
80.000000,0.130000,0.400000
84.000000,0.400000,1.860000
32.000000,-1.400000,0.000000
17.000000,-1.940000,0.870000
51.000000,-0.010000,-0.360000
43.000000,0.000000,-0.190000
50.000000,-0.610000,0.000000
59.000000,-0.550000,-1.730000
68.000000,-0.160000,-1.620000
68.000000,-0.230000,-0.460000
75.000000,0.160000,0.000000
78.000000,0.190000,0.300000
48.000000,0.010000,0.550000
38.000000,-0.050000,0.550000
35.000000,-0.160000,0.000000
32.000000,-0.240000,0.000000
35.000000,-0.070000,0.170000
28.000000,0.080000,0.000000
35.000000,-0.050000,0.000000
30.000000,0.100000,0.350000
30.000000,0.000000,0.000000
39.000000,0.030000,0.100000
