50.000000,-1.250000,0.000000
18.000000,-1.050000,0.000000
72.000000,1.640000,-3.300000
72.000000,1.420000,-0.960000
78.000000,1.160000,-0.110000
58.000000,-0.680000,0.000000
80.000000,0.810000,-0.120000
82.000000,0.340000,-0.810000
79.000000,0.160000,-1.270000
17.000000,-1.060000,0.000000
17.000000,-0.860000,0.000000
64.000000,-0.040000,0.000000
22.000000,-0.540000,0.000000
13.000000,-5.380000,0.710000
46.000000,-1.330000,0.000000
78.000000,0.240000,0.250000
79.000000,0.290000,0.800000
78.000000,0.200000,0.500000
81.000000,0.150000,-0.340000
80.000000,0.060000,-0.210000
75.000000,0.120000,0.590000
70.000000,0.030000,0.930000
68.000000,0.030000,0.350000
54.000000,-0.100000,0.200000
43.000000,-0.090000,0.000000
38.000000,-0.380000,0.000000
32.000000,-0.450000,0.000000
25.000000,-0.590000,0.000000
20.000000,-0.830000,0.000000
38.000000,-1.910000,0.000000
26.000000,-0.120000,0.000000
25.000000,-2.870000,0.000000
20.000000,-0.490000,0.000000
20.000000,-0.350000,0.000000
61.000000,-0.130000,-0.950000
61.000000,0.020000,-0.130000
66.000000,0.070000,-0.200000
75.000000,0.140000,0.180000
23.000000,-0.480000,0.000000
70.000000,0.090000,0.430000
74.000000,0.150000,0.980000
76.000000,0.100000,0.710000
74.000000,0.100000,0.720000
65.000000,0.160000,0.590000
56.000000,0.210000,0.470000
13.000000,-5.220000,0.000000
79.000000,0.110000,-0.730000
32.000000,-0.170000,0.000000
34.000000,-0.060000,0.000000
40.000000,-0.060000,0.000000
20.000000,-3.030000,0.000000
16.000000,-4.050000,0.000000
14.000000,-4.110000,0.000000
14.000000,-4.260000,1.660000
69.000000,0.110000,0.070000
73.000000,0.130000,0.400000
79.000000,0.090000,-0.200000
75.000000,0.110000,-0.290000
82.000000,0.090000,0.000000
74.000000,0.130000,1.050000
77.000000,0.060000,0.330000
75.000000,0.030000,0.260000
60.000000,0.090000,0.440000
51.000000,0.090000,0.350000
48.000000,0.060000,0.000000
30.000000,-2.460000,0.000000
12.000000,-4.770000,1.050000
52.000000,-0.200000,0.220000
18.000000,-4.290000,0.000000
87.000000,0.180000,0.200000
82.000000,0.160000,0.660000
77.000000,0.050000,0.360000
79.000000,0.010000,0.780000
72.000000,0.000000,-0.460000
69.000000,-0.050000,-0.290000
21.000000,-3.430000,0.610000
61.000000,-0.150000,0.110000
39.000000,-0.440000,0.000000
33.000000,-0.520000,0.000000
25.000000,-0.560000,0.000000
22.000000,-0.530000,0.000000
17.000000,-0.880000,0.000000
18.000000,-0.930000,0.160000
57.000000,-0.090000,0.000000
19.000000,-3.530000,0.810000
17.000000,-3.680000,0.760000
14.000000,-3.100000,0.000000
87.000000,0.350000,0.800000
82.000000,0.440000,1.110000
78.000000,-0.010000,0.790000
72.000000,0.020000,-2.060000
67.000000,-0.320000,-2.170000
61.000000,-0.710000,-2.060000
58.000000,-0.440000,0.000000
52.000000,-1.040000,0.000000
37.000000,-1.930000,0.000000
31.000000,-2.130000,0.000000
26.000000,-2.310000,0.000000
19.000000,-2.550000,0.000000
16.000000,-2.960000,0.000000
15.000000,-3.180000,0.000000
17.000000,-0.880000,0.400000
16.000000,-4.300000,0.000000
19.000000,-0.960000,0.000000
21.000000,-1.230000,0.080000
77.000000,1.750000,1.710000
82.000000,1.280000,0.880000
81.000000,0.540000,-1.950000
79.000000,-0.240000,-1.610000
18.000000,-1.190000,0.000000
75.000000,-0.580000,-1.700000
70.000000,-1.070000,0.000000
53.000000,-2.230000,0.000000
44.000000,-2.650000,0.000000
